SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
209,470,Davis County,County,UT,1.0046500777604976,0.9785143710339679,0.9962833333333334,1.0371002633954396,1.021400651465798,1.0154545615944848,1.0581768707482992,0.9741969457609269,1.010277932184547,1.001420568227291,0.9992392694063926,0.9979845769070446,0.9968592964824121,0.9900757805395575,0.9919031188118812,0.9753567567567567,0.983274714380134,1.014639024390244,0.9971206225680934,0.9521408904452227,1.007436794258373,1.012871794871795,0.9870454545454546,0.9939447748267899,1.015460265939218,1.026148836004901,1.0215960686670136,1.0220779220779221,1.0377510418919893,1.0086519238499971,1.019870800579476,1.0243073170731707,1.016593323007268,1.016435272045028,1.0464039155314322,1.0547838872005848,1.0307480566748992,1.0518508771929824,1.038636077497335,1.052,1.0580864864864865,1.0537605213243106,1.053115197404002,1.048154530294608,1.0335076923076922,1.0113871635610765,1.0077854072988872,1.009972843928998,1.0130159755181685,1.001490307837075,1.0235446808510638,1.0368307322929171,1.0109922380217227,1.0258646253359238,1.0339772244857452,1.0149242778323468,0.9759720370824145,1.0175066002085444,1.0838069375694321,1,0.9863750926612306,0.990625,0.978865406006674,0.9803921568627451,0.9857102029151186,0.978921625196403,0.9825761578513594,0.9843292133911762,0.9858888441303206,0.9757943143812708,0.9833795013850416,0.9749430650447148,0.9821239670151755,0.9811465948441709,0.9887632615944225,1,1,1,1,0.9934849808083177,0.9878787878787879,0.9848811994310631,0.9877761896253945,0.9895449330952917,1.0211081794195251,0.9991208791208791,1.0255127563781892,1.039426523297491,1.030760379170602,1.037759439859965,1.0361746796103746,1.0258457698541328,1.009298371292591,1.0135334421538265,1.0060057574667147,1.01164,1,1.0217391304347827,1.0036376864314296,1.0487155255841882,1.0354207684319834,1.054776617954071,1.0409148112294289,1.032274105518496,1.0409698795180722,1.0245098039215685,0.9998480243161094,1.0216777012198235,1.0089870614035088
210,823,Albany County,County,NY,0.9439626417611742,0.9055952581007684,0.9219560403096078,0.9426406926406926,0.9376255118471122,0.948509485094851,0.9592299047985327,0.958904109589041,0.9329367225527312,0.9137096774193548,0.9243697478991597,0.9202453987730062,0.9029668912139889,0.9109565396348042,0.9223243812532912,0.9278784879278873,0.952112676056338,0.9473108380365315,0.9490111726656556,0.9464575446187128,0.9439203354297694,0.9285714285714286,0.9148936170212766,0.9172598956420012,0.9426013691416535,0.9306654257794323,0.9092246776178501,0.9298998569384835,0.9324324324324325,0.9476780670701535,0.9447368421052632,0.9461353425211605,0.9474860335195531,0.9458990404672507,0.9299166311780426,0.9452054794520548,0.9206137424949966,0.9270248474463785,0.9407526020816653,0.9457024701229457,0.9457611668185961,0.9589993235979029,0.9611632386752004,0.9555555555555556,0.9449172965919377,0.9465159836786663,0.9375,0.9440258342303552,0.9440142596584314,0.9310344827586207,0.9417304296645085,0.953307392996109,0.9523809523809523,0.9488789523937187,0.9661375961479549,0.9653407769248662,0.9377604890247291,0.9379885458841122,0.9450328685018247,0.9314285714285714,0.9357758607445976,0.9241842937777265,0.9370714172381104,0.9385421629347308,0.9403761504601841,0.9741969457609269,0.9592034872201307,0.968562874251497,0.9545576956276369,0.9449694274596998,0.9563636363636364,0.9322033898305084,0.9262689885142645,0.950251256281407,0.9216859922140954,0.9562670765027322,0.9645153608001905,0.9671272034302049,0.9690721649484536,0.9662094899817459,0.959968115879302,0.9734991887506761,0.9645868465430016,0.9532601711686242,0.9539748953974896,0.9467455621301775,0.9576901086335049,0.968083973374296,0.9734991887506761,0.976993838333326,0.9886578449905482,0.9857142857142858,0.9773530005094592,0.9719839908519153,0.9673115410273516,0.9604665193693258,0.9654272667971298,0.9629909365558912,0.9623563884480739,0.9817629179331308,0.980648453971268,0.9859959988568162,0.9881175734834271,0.9778104980262616,0.9627406851712929,0.970644262979343,0.9550016186468112,0.9569377990430622,0.9523809523809523
211,1150,Lorain County,County,OH,0.8948545861297539,0.8895478131949592,0.9071428571428571,0.9172340840702058,0.9285714285714286,0.9266177451634423,0.8821643404989541,0.8945614627044298,0.89168429844098,0.8765036904130816,0.8789366053169734,0.9042424211454443,0.886558627264061,0.9059130183277956,0.9041657610194289,0.9220872051465332,0.9221631759924976,0.8881535916968162,0.9149699506776641,0.9101697797877141,0.9,0.9009272816007808,0.8933380353936907,0.9119611075410019,0.8757297748123436,0.8869263459946674,0.903217534436455,0.9098039215686274,0.9256494475962974,0.9223433345078164,0.9053764733042178,0.9184696694027272,0.9098497495826378,0.9230769230769231,0.9237875288683602,0.92,0.9161976235146967,0.9325842696629213,0.9220231822971549,0.9312070043777361,0.9391774891774892,0.9349152542372882,0.9468883484101273,0.9432314410480349,0.9421552557474888,0.9256007453683951,0.9258680918377491,0.9318497913769124,0.9230769230769231,0.9046454767726161,0.9232480533926585,0.9241543766967496,0.9427798906064513,0.952204520192664,0.9451446813614073,0.9438239413137712,0.9319398992473702,0.9322033898305084,0.9300271745707203,0.9100669649408972,0.9299587992937022,0.9211728897124793,0.9159000913798355,0.9403761504601841,0.9419898348930444,0.9505557419272559,0.96,0.9486692015209125,0.9489336492890995,0.9399074074074074,0.93,0.934010152284264,0.9304084720121029,0.9191994069681245,0.9320695102685624,0.945479641131815,0.9505941213258287,0.9681818181818181,0.9626203425856464,0.9524979854955681,0.9510014807887148,0.9487652738614031,0.9441340782122905,0.9486510008703221,0.9363694827133321,0.9437751004016064,0.9456521739130435,0.9561932066970265,0.9665653495440729,0.9734328285844976,0.9715375629640791,0.9688612463793522,0.9625735709997635,0.9520921770770163,0.9465301968976638,0.9426702577914583,0.9442379182156134,0.9478483813991805,0.960352422907489,0.9724042773370127,0.970379139905881,0.9759001161440186,0.9718034628700782,0.9794117647058823,0.9615384615384616,0.9545804464973057,0.9521824735229203,0.9540907925109002,0.9454949944382648
212,1849,Larimer County,County,CO,0.9379016709511567,0.938,0.9410029498525073,0.9529677273753103,0.9645153608001905,0.9601234209936046,0.9498858447488584,0.9438927829698858,0.9374902313222881,0.9483717923943681,0.9321533923303835,0.9374609130706691,0.9376388888888889,0.9405882352941176,0.9443152454780361,0.9532552954292085,0.9686055880441846,0.9546599496221663,0.9615384615384616,0.9591836734693877,0.9584415584415584,0.9467667023937121,0.9503167722574192,0.9487852548832778,0.9479166666666666,0.9576597131681878,0.9636215264355967,0.9686887254901961,0.9763313609467456,0.9772727272727273,0.9757575757575757,0.9782903263815247,0.9704838709677419,0.9688159695074277,0.9674186771914189,0.9620461872722176,0.960177078033934,0.971137852731454,0.9746130114197759,0.9848484848484849,0.9857142857142858,0.99235807860262,0.9890138995551226,0.9930715935334873,0.9823252132984372,0.9762790697674418,0.9736648223856232,0.9684991141483169,0.9700102054220094,0.9767054263565891,0.9790845710821461,0.988332018298892,0.9965125582229357,1,0.9931666666666666,0.9862585034013605,0.9846053599352713,0.9830603705917513,0.98541953641821,0.9786213939953552,0.9780688433308022,0.9906826927234208,1,1,1,1,1,1,1,0.9899348805091714,0.9878275404673016,0.9815567364801501,0.9850247925647222,0.9851301115241635,1,1,1,1,1,1,0.99732704402515715,0.9922330097087378,0.9873684210526316,0.9851843722563652,0.9877551020408163,0.9934640522875817,0.9972222222222222,1,1,1,1,0.9936491935483871,0.9852438697574701,0.9826223077492413,0.9764705882352941,0.9790209790209791,0.9785202863961814,0.984070796460177,1,1,1,1,1,0.988968253968254,0.9853470588235295,0.9857142857142858,0.9696036937283571,0.972972972972973,0.9701780763489016
213,3112,Northampton County,County,PA,0.9059867221989784,0.8911882510013351,0.9108402822322001,0.9248869713003347,0.955648182840015,0.9400623659708461,0.930594044442094,0.9263873159682899,0.9290691738420823,0.9181818181818182,0.9077417935888272,0.9047165316817533,0.8769589863287762,0.8843042939867007,0.9187423438138016,0.8890811226451365,0.9124911427196551,0.9141970137485833,0.9083251919050942,0.9022677228745919,0.8947368421052632,0.8921802553956915,0.8943365937764007,0.8849708138870052,0.8842105263157894,0.8656806156806156,0.880259859777436,0.910621655655371,0.9134328358208955,0.9157509157509157,0.9333333333333333,0.9219642857142857,0.9044684011258561,0.9310628348783918,0.9466019417475728,0.9212950776520137,0.9259259259259259,0.9229623628074659,0.9103188625833469,0.9274468832838196,0.9464623381702854,0.9442543859649122,0.9351892127011744,0.9494983277591973,0.9417221091341246,0.9356267356007788,0.9221762663682938,0.9275023964563296,0.9198471011325557,0.918053685381418,0.9306654257794323,0.9295673936360386,0.9427473644589082,0.9523696091109144,0.9528346831824679,0.94,0.9407589993030762,0.9341117597998332,0.9371428988357846,0.923927349302448,0.9142014407743604,0.9115384615384615,0.9062003179650239,0.9290780141843972,0.9463148316651502,0.9560867148415787,0.9541380009254621,0.9513722108782361,0.9513229751819628,0.9431790243251035,0.9446548200462976,0.9365118010795173,0.9325068870523416,0.9233190883190883,0.9343032507388043,0.9430147058823529,0.9652062448157139,0.9611253669326341,0.9571771589016522,0.960368154202468,0.9589808900460539,0.9543107300018949,0.9454949944382648,0.9517241379310345,0.9483667017913593,0.9595663052543786,0.9586528842947649,0.9554041960823307,0.9651474530831099,0.9711085097530906,0.9725952315702933,0.9724725558890792,0.9716077026421854,0.962278675904542,0.9585996110030564,0.9569788488916006,0.9549795361527967,0.9498201438848921,0.968421052631579,0.9673691255625357,0.9816339455351488,0.9799713467048711,0.9808627450980392,0.9736842105263158,0.9692233782477685,0.9649122807017544,0.9571428571428572,0.9552385485642032,0.9503065505001613
214,2259,Escambia County,County,FL,0.8935184522872825,0.8685239604785153,0.9074866310160428,0.8843159065628476,0.8772741080770918,0.9195402298850575,0.8924040066777963,0.8944815039417829,0.88,0.8918918918918919,0.8882402001668057,0.8871395537871674,0.8550185873605948,0.8619080130583907,0.8628318713879191,0.8771929824561403,0.9050314465408805,0.8823529411764706,0.882198060898925,0.8684727666597896,0.9038089089735313,0.8759885764499121,0.9005005561735262,0.9191082309218641,0.9262295081967213,0.8905336684592003,0.9086563532070224,0.9092562584741559,0.9386733416770964,0.9221400608960417,0.9209218436873747,0.9241071428571429,0.9137701889266345,0.9229975173417793,0.9183524313513063,0.9112694089438276,0.9031633311814073,0.9376980354879594,0.9308943089430894,0.9163346613545816,0.9240517723610691,0.938610413855308,0.943155979990905,0.93608170936789,0.9506932241324724,0.9333333333333333,0.9462851016759569,0.9313289192807266,0.9174311926605505,0.9073359073359073,0.9254627313656828,0.9375,0.9310861375472503,0.9413574660633484,0.9444611149097909,0.9492693686242073,0.9427058244135713,0.933288859239493,0.9523809523809523,0.9470569915914044,0.9549275362318841,0.9356850935685094,0.9429892141756548,0.9582168708240535,0.9547738693467337,0.9444135630906059,0.9517339544513457,0.9488272921108742,0.9425625920471281,0.9449839252270864,0.9336445481827276,0.9512195121951219,0.9390202702702704,0.9447213411871318,0.9541475614839516,0.9542857142857143,0.9673115410273516,0.9708783361599571,0.9662441247685515,0.9649749821300929,0.9598849227950828,0.9647058823529412,0.9561144057326415,0.9568480300187617,0.945984454490862,0.9606404269513009,0.9571428571428572,0.9666666666666667,0.9653146745150916,0.9697028466839193,0.9725453699395068,0.9687750200160128,0.9630291005291005,0.966542750929368,0.9636336025155434,0.96,0.9615236629472874,0.9598174828394049,0.9692307692307692,0.9709693564532274,0.9739405781436213,0.9706168181558338,0.9721448467966574,0.9664885305331583,0.9673115410273516,0.9584602261103842,0.953485576923077,0.9647058823529412,0.9669421487603306
215,2255,Dutchess County,County,NY,0.9002770083102493,0.8843979998876341,0.8945330375152604,0.8931761343336906,0.9121703215877973,0.9142346634901727,0.9126637554585153,0.9014113112445334,0.9003597453371162,0.9031051829096719,0.8858858858858859,0.8811088870767128,0.889218228973694,0.8941157262277952,0.8656716417910447,0.8956560880280592,0.9070796460176991,0.8760830842017067,0.9208046573377485,0.910200583938676,0.9057224606580829,0.8916920400173989,0.8828431372549019,0.8695010660980811,0.8726610299584562,0.8392237329781853,0.8468109254178099,0.8677725118483413,0.8923076923076924,0.8947368421052632,0.9085937084835832,0.9257411862230385,0.9335926646290637,0.9100917431192661,0.9095043201455207,0.8666666666666667,0.9050279329608939,0.8896730462519936,0.8807113543091656,0.8938547486033519,0.9081081081081082,0.9233686608090352,0.9277003484320558,0.9353846153846154,0.9224188790560472,0.9340002083984579,0.9288368105172906,0.9182951847405629,0.9107142857142857,0.9262834262834263,0.9084650906280463,0.9267692216275637,0.9295962955716428,0.9358974358974359,0.9308512196694031,0.930903674742256,0.9289031797070382,0.9251824817518248,0.9100418410041841,0.9095860566448801,0.9359145527369827,0.9159933129005294,0.9230769230769231,0.9116279069767442,0.9033333333333333,0.9358490566037736,0.9382866030973636,0.94,0.942488940180804,0.9365882530671743,0.9304489919594836,0.9214587432523036,0.925,0.9259259259259259,0.9129511677282378,0.9073783155220018,0.9306398932220608,0.9464841892611977,0.9523809523809523,0.948509485094851,0.9426702577914583,0.9425364010225631,0.9363943217935867,0.9336023227018488,0.9286646367986081,0.9286858708773125,0.9276414023085853,0.9487179487179487,0.9487203813343111,0.9605591714765238,0.9642465385841765,0.9662337662337662,0.9590438915292143,0.9615384615384616,0.9485269778219132,0.9418991596638655,0.9333690603787067,0.9284739982949701,0.9313556398758193,0.9492780053544092,0.9654934437543133,0.9584921903824868,0.9598331015299026,0.9565258979386867,0.9647058823529412,0.9629735773116758,0.9493910303257613,0.9467317980925797,0.9454044880482768
216,219,Lake County,County,FL,0.8876525430438109,0.8463949843260188,0.855457227138643,0.9062864873134868,0.8543508682653775,0.831023304701409,0.872093023255814,0.8566853482786229,0.8484270734032412,0.8735461879518072,0.8583690987124464,0.8577405857740585,0.866577718478986,0.8504724847137298,0.8283057958253484,0.8716667925540407,0.8798450609837822,0.8934953538241601,0.8618036318867344,0.8869031066264103,0.8771100594493116,0.8850240535452834,0.8944679632678831,0.8952794357026587,0.8913043478260869,0.8936170212765957,0.9113652609006433,0.9066487575554063,0.9005650618167653,0.9043573581803234,0.9221210371614528,0.9262840740212943,0.9367386054356577,0.9229870450774824,0.9227467811158798,0.9164210059246005,0.927703756076559,0.9293776804981335,0.9354479488468999,0.9268035808320169,0.9181514476614699,0.9302325581395349,0.939963614311704,0.9393939393939394,0.9302325581395349,0.9368306386882239,0.9428571428571428,0.9389756262904727,0.9230769230769231,0.9263850012664088,0.932109895085212,0.9292929292929293,0.9285714285714286,0.9462915601023018,0.94,0.9361702127659575,0.941304347826087,0.9405700424499697,0.9337349397590361,0.9366028708133971,0.93188894654904,0.9278350515463918,0.937387172953245,0.9433962264150944,0.9441731866580387,0.9493787239871244,0.9546714462538812,0.9547209547209548,0.9473021485411036,0.9489993544222078,0.9533333333333334,0.9536842105263158,0.9487119688639787,0.9498407294939224,0.9485,0.9549795361527967,0.9578544061302682,0.9602025316455696,0.9635036496350365,0.9675675675675676,0.9606864236298513,0.9575289575289575,0.9606986899563319,0.9569660957430162,0.9539677342894718,0.955968195852589,0.9502296175605598,0.9519038076152304,0.9642786407271663,0.9632311977715877,0.966790188602839,0.9655172413793104,0.9618410923382359,0.9569377990430622,0.9607791524085285,0.9662127821863353,0.9714285714285714,0.9628797270874069,0.9646898806292468,0.9679144385026738,0.96357918810749,0.9689922480620154,0.9663944853139443,0.9656372335798173,0.9673115410273516,0.9639754341464054,0.9599919967987195,0.9624732737284845,0.9574468085106383
217,1701,Fayette County,County,KY,0.933852140077821,0.9216710182767625,0.9282162020677922,0.9512476082937564,0.9516994633273703,0.9391304347826087,0.9349215598147493,0.9444015444015443,0.9290138161029061,0.9111836712625034,0.9247175728265387,0.9237875288683602,0.9148694782223048,0.921021156961784,0.917941418309881,0.9371339320577899,0.9306654257794323,0.939963614311704,0.9360877985797289,0.9259858056326944,0.9397590361445783,0.9126271186440678,0.9216255442670537,0.9176666884773932,0.9188183298441498,0.9076544727544807,0.9217577706323687,0.9276437847866419,0.948298103174887,0.9478672985781991,0.9441919057019369,0.9382329945269742,0.9472222222222222,0.9372850455074043,0.9356731676540053,0.9288874841972188,0.9396786905122765,0.9292351679771265,0.9382977701192519,0.9560294117647059,0.9523431294678316,0.9588610630692955,0.9556933200367488,0.9511368511368512,0.9551142359826212,0.940084388185654,0.9372178514933178,0.9316770186335404,0.9383532723434201,0.9445960233279902,0.9343629343629344,0.9532691041140615,0.9589200864320002,0.9612378868396374,0.9619051947756809,0.9559678759346442,0.9492537313432836,0.9452054794520548,0.9495372115424885,0.9426245379334625,0.9395973154362416,0.9301512441047325,0.9563858695652174,0.9572532969531605,0.9681280878006819,0.9711286089238845,0.969531605275125,0.9606474653406936,0.9640102827763496,0.9573542210617929,0.9557329462989841,0.9537210756722951,0.9521677788369876,0.9657534246575342,0.9611121790135322,0.9723690392295044,0.9773462783171522,0.9783302812602714,0.9757712543890673,0.9755826558265582,0.9692757863935626,0.967002879545654,0.9636767976278725,0.9613972971402259,0.9636231356857039,0.9721788058768365,0.9754026333227692,0.9777052434622064,0.9880597014925373,0.9897435897435898,0.984375,0.980653769179453,0.979498861047836,0.9726443768996961,0.970055197625269,0.9688711240310077,0.9618211561340891,0.9713876381498158,0.9727626459143969,0.9775486201537362,0.9853333333333333,0.9853066082623875,0.9769775297026542,0.9747648418026673,0.9779735682819384,0.9693877551020408,0.9691608391608392,0.9657142857142857,0.9655411225178667
218,2877,Winnebago County,County,IL,,,0.8997403213893664,0.8809397317587047,0.9080237358101135,0.9239130434782609,0.88,0.8785964912280702,0.8851351351351351,0.8571428571428571,0.8945260347129506,0.8681577398469688,0.8655444343342433,0.852017937219731,0.821917808219178,0.8592549658357758,0.8875502008032129,0.8688995368407579,0.8671875,0.8870967741935484,0.8662335498917209,0.8714611681016255,0.8524833209785025,0.8685608001366295,0.8590492076730609,0.8394334880880614,0.8571428571428571,0.8777815860736062,0.9146210802542396,0.9035172636334301,0.91674877071987,0.904236753984532,0.9101123595505618,0.8765090979108501,0.8999407933688574,0.8983169855317115,0.88,0.8428571428571429,0.9045226130653267,0.8816847779584154,0.9152542372881356,0.9188930958072339,0.9155620446024743,0.9249969648648677,0.9156097018246551,0.9266123054114158,0.9073842302878599,0.874071783957896,0.8761904761904762,0.8434596140100071,0.8607955486371013,0.891780115211046,0.9237875288683602,0.9386733416770964,0.9264041316978696,0.9226190476190477,0.9379707760700191,0.9109109109109109,0.9004502251125562,0.9181969949916527,0.8755472170106317,0.8812660931236818,0.8862663906142167,0.9127852717232852,0.92840489432703,0.947724708537044,0.9333333333333333,0.9367198506044623,0.9290179618442229,0.9298998569384835,0.9148781375045472,0.9027774498806417,0.9031909140075717,0.920704845814978,0.92,0.9333333333333333,0.9555227060281298,0.9614010007147963,0.9636363636363636,0.9589993235979029,0.9454949944382648,0.9333333333333333,0.9302325581395349,0.930715935334873,0.9253185145025753,0.9292351679771265,0.9222081701479548,0.9454949944382648,0.9504754754754754,0.9683666881859264,0.9658870154915249,0.9656366507011981,0.9637853949329359,0.9568642909702513,0.9835645101414059,0.9797979797979798,0.9428571428571428,0.9422850412249706,0.946699302277425,0.9580954460357796,0.9711595055915244,0.9739826551034023,0.9746373482113554,0.967168182518122,0.9699099309956865,0.9608006939561309,0.9502120825479133,0.9465178914967295,0.9477911646586346
219,3013,Rockingham County,County,NH,0.9090909090909091,0.8952080042127436,0.9138485061576469,0.9120212978839211,0.9296016676629607,0.9362782626448221,0.913975421549014,0.92727651594082106,0.9345794392523364,0.9226420338379179,0.91695842637654,0.9032258064516129,0.9039615846338536,0.9163802978235968,0.9222222222222223,0.9098212821774061,0.9230769230769231,0.9313432835820895,0.9368421052631579,0.9314285714285714,0.9170250795505328,0.9070374335149904,0.9159183041666972,0.8919639879959986,0.8960573476702509,0.8854444642115875,0.8901408450704226,0.9329519008352588,0.9503424657534246,0.946969696969697,0.9503801520608244,0.9390015408967989,0.9449694274596998,0.9251087529163844,0.9386971123254708,0.9542233205031847,0.9322820037105751,0.9377049180327869,0.9370529199797493,0.952683391552874,0.9669850642037912,0.9714962762356127,0.9731796570058182,0.9730758226037196,0.9578745714861867,0.9542860749041076,0.9615384615384616,0.943289224952741,0.9496237964389894,0.9456496098987333,0.9617850730956655,0.9595261409296105,0.9721544707489811,0.9707013909440663,0.9663333333333334,0.9730221279175508,0.9644012944983819,0.9524485529039555,0.9523809523809523,0.946285961298362,0.9499411764705883,0.9466016068392704,0.9506172839506173,0.9727534520597767,0.9822300676669609,0.9805771606654562,0.9746872272330521,0.9719839908519153,0.9680501642281278,0.963476462288299,0.963784450407584,0.9609507640067911,0.9530755469932572,0.9464132740474831,0.9628518240671279,0.9716203619328181,0.982982062780269,0.9844972720187062,0.9835792349741963,0.9848979333520139,0.9744253803820007,0.9767441860465116,0.9692307692307692,0.9714285714285714,0.9625161920360612,0.9617850730956655,0.975758906783797,0.9854390351522283,0.9899233716475095,1,0.9943266646760227,0.9871532930403413,0.9882352941176471,0.982925915129305,0.9733982308752278,0.9766859494506348,0.9692307692307692,0.9774011299435028,0.9778561270904422,0.9859196134499779,1,1,0.9973126306360107,0.9906545682102629,0.9790115544308694,0.9817515817515817,0.9806311100511435,0.9629622246164785,0.967741935483871
220,1549,Boulder County,County,CO,0.9392530330598934,0.9184952978056427,0.949575850033516,0.9501010101010101,0.954639175257732,0.9472029712447831,0.9520407191170266,0.9383561643835616,0.933406307757692,0.9369747899159664,0.9287766120787837,0.9247191011235955,0.923432089265102,0.9247218241345964,0.9381663113006397,0.9473213865763604,0.9412310707722507,0.9512195121951219,0.9478430769434302,0.945057874286183,0.9456264775413712,0.9285714285714286,0.9210526315789473,0.931777126657332,0.9325153374233128,0.9226783579115185,0.9480968774204398,0.9530663329161452,0.9724406779661017,0.9673659673659674,0.9658502932045533,0.9623210694428014,0.9568570739937334,0.9541547277936963,0.9563864683165567,0.9561304836895388,0.9631199790578052,0.9610436733078243,0.9660493827160493,0.9798989898989898,0.9833333333333333,0.9824561403508771,0.9907692307692307,0.976,0.9754111085612021,0.9727727923006892,0.9713790662277442,0.9714285714285714,0.9719626168224299,0.9727626459143969,0.9861113043478261,1,0.9945544918998528,0.9971605651585429,0.9941520467836257,0.9855072463768116,0.9792207792207792,0.9762537567133368,0.9781883624091663,0.9761904761904762,0.9769713886950454,0.9843124655773821,0.9989690721649485,1,1.002439024390244,1.0121457489878543,1.002393469685196,1,1,0.9919028340080972,0.9869312632524708,0.9887640449438202,0.9877485928705441,1,1,1,1.0044160218226355,1.011617900172117,1,1,1,0.989628262901322,0.9789473684210527,0.9861369158210662,0.9776,1,1,1,1,1,0.9973320761331423,0.9893617021276596,0.9821714285714285,0.9730769230769231,0.9799919967987195,0.9688309585492227,0.9661106309420916,0.9949807836941832,1,1,1.0001980590215884,1,1,0.9851851851851852,0.9843880594216868,0.9823031546550397,0.9676108051403095,0.9696048632218845,0.9673749495394326
221,2616,Anchorage Borough,County,AK,0.961057520543051,0.9585268208785889,0.9956287806431072,0.981811567842852,1,1,1,1,0.9731696225557072,1,0.9737413772081818,0.9692845742686675,0.9657142857142857,0.9731051344743277,0.9791836734693877,1,1,0.9862988115095913,1,1,0.9747410962364234,0.9803921568627451,0.9682105263157895,0.9685700655933214,0.9773584905660377,0.995260663507109,0.9987231187511256,1,1,1,1,1,1,1,0.9895216400911162,0.9754898059285722,0.9852173913043478,0.9972404252220766,1,1,1,1,1,1,1,0.9996275862068966,1,0.9777616307807897,0.9837195216802751,0.9964955151872379,1,1,1,1,1,1,1,1,0.9816666666666667,0.9820398984366718,0.9820398785370703,1,1,1,1,1,1,1,1,1,1,0.9881335540581502,0.989342403628118,1,1,1,1,1,1,1,0.9873385667257534,0.9847290640394089,0.9788057288057288,0.9793530899659134,0.980754716981132,0.9857497441252399,1,1,1,1,1,1,1,0.9915966386554622,0.981124952812382,0.9867447468817332,0.983831186626473,0.992831541218638,1,1,1,1,1,1,1,0.9866220735785953,0.9858148893360161,0.9857102029151186,0.9762150896206753
222,2702,Galveston County,County,TX,0.9823263047570561,0.9406926195563547,0.9282506090368825,0.9727624215229729,0.9617463264613946,0.9240025823111685,0.8992059194614791,0.9187286395978023,0.879057714958775,0.9180620689655172,0.8916628321751202,0.8543249794326262,0.8670961362339231,0.909318660968661,0.9127208447285322,0.900969734403953,0.9097004813632916,0.9100267316981663,0.9174487577639752,0.902074128372168,0.8865216817081223,0.8427227191413238,0.8940680766688698,0.8577304282462548,0.8975589927548537,0.8920591715976331,0.9349048440021448,0.9446043460434604,0.9526621095028678,0.9531580822304523,0.9590877192982457,0.9517478771555754,0.9706676470588236,0.9467807357065412,0.9319547169811321,0.9192233128792278,0.9491290455751442,0.9837863421230562,0.93925,0.9668874172185431,0.9381645569620253,0.9682539682539683,0.9455862068965517,0.9588525683789193,0.9568828302499188,0.9377231025854879,0.9444444444444444,0.9482445623142924,0.9522342694453247,0.9013401586151734,0.9537280028429282,0.9592569238083918,0.9543681455663159,0.9611111111111111,0.9666936416184971,0.9590438361753447,0.9655388428324698,0.9649013333333334,0.9557040632744677,0.953402493256543,0.9679630354312067,0.9608373277684625,0.9624749772520473,0.9755353535353535,0.9741291666666667,0.9867251283178056,0.9720953444842084,0.9641226111546315,0.95506640625,0.9679214092140921,0.9748427672955975,0.9593743743743743,0.9622586872586872,0.963304947284188,0.96875,0.9810184615384615,0.9838998211091234,0.9822549643459265,0.9776751347190146,0.97495711880992,0.9597152126892574,0.9610567010309279,0.9486298351118041,0.9698949152542373,0.9592127912910835,0.9590997770345597,0.9723222322232223,0.9739108641168137,0.9733171909189784,0.9698623690810939,0.9804061212477928,0.95625,0.9565217391304348,0.9685754257536898,0.952,0.9440402020130506,0.9627906976744186,0.9726627831715211,0.9608285161077015,0.975609756097561,0.966227851458886,0.9656019885039615,0.9804529125398691,0.9634547458222893,0.9616788321167883,0.9392763684913218,0.9468076395676213,0.9590046315789473,0.9559030100334448
